pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,overall_ecr,pos_ecr,sd_ecr,uncertainty,adp,adp_sd,adp_diff,aav,aav_sd,first_name,last_name,team,position,age,exp
QB,239.558,15.410722630688019,0.3526666666666358,224.358,249.9126,-23.177999999999997,-30.11700000000002,-20.599199999999996,170,190,172,17,10,92.66,11.97,2.29,0.53,90.055,12.954049238236923,79.945,13.425333333333334,7.748947684829357,Tua,Tagovailoa,MIA,QB,25,0
QB,239.20533333333336,12.502025649203148,13.191333333333347,229.7536,251.4076,-23.530666666666633,-24.721400000000017,-19.10419999999999,173,177,161,18,11,125.77,15.87,3.9,0.57,111.28999999999999,30.772198491495534,61.71000000000001,25.46333333333334,27.172550283123762,Anthony,Richardson,IND,QB,21,-3
QB,226.014,1.6152238234993976,4.734666666666669,224.83780000000002,227.599,-36.72199999999998,-29.637200000000007,-42.912800000000004,208,189,232,19,12,169.6,22.73,2.24,0.05,141.12166666666667,20.54497295906931,66.87833333333333,6.534666666666667,3.8258354497924882,Kenny,Pickett,PIT,QB,25,-2
QB,221.27933333333334,5.88231938382584,5.814666666666682,215.584,225.89619999999996,-41.45666666666665,-38.89100000000002,-44.61560000000003,215,214,238,20,13,157.45,20.64,2.34,0.18,140.91666666666666,16.736358292319416,74.08333333333334,9.424000000000001,6.316136371759771,Derek,Carr,NOS,QB,32,6
QB,215.46466666666666,22.408041086479056,6.000666666666632,194.3914,234.45940000000002,-47.27133333333333,-60.08360000000002,-36.05239999999998,234,293,215,21,14,195.77,23.92,4.55,0.85,146.01666666666665,22.601832275774065,87.98333333333335,10.995333333333335,8.717208472645103,Brock,Purdy,SFO,QB,24,-2
QB,209.46400000000003,18.520571481463527,0.8400000000000034,191.198,221.2508,-53.27199999999996,-63.277000000000015,-49.260999999999996,253,315,256,22,14,156.71,20.47,2.15,0.6,143.57166666666666,18.03700678851369,109.42833333333334,7.290000000000001,4.699368751935379,Matthew,Stafford,LAR,QB,35,11
QB,208.62400000000002,14.817624236023809,4.760000000000019,194.51520000000002,220.85820000000004,-54.111999999999966,-59.9598,-49.653599999999955,255,291,259,23,15,190.4,24.66,2.75,0.55,130.31,46.30446976264818,124.69,26.805000000000003,20.115000000000006,Bryce,Young,CAR,QB,22,-3
QB,203.864,14.463212921062865,3.9293333333333464,191.23000000000002,217.21480000000003,-58.871999999999986,-63.245000000000005,-53.29699999999997,279,314,268,24,15,176.66,23.08,3.06,0.56,146.178,25.690265393724527,132.822,8.171333333333333,5.681029562402303,Jordan,Love,GBP,QB,25,0
QB,199.93466666666666,2.9075050014287744,4.106666666666655,197.2714,202.5004,-62.80133333333333,-57.20360000000002,-68.01139999999998,303,270,341,25,16,230.82,27.82,2.97,0.1,163.56333333333333,36.73010784386866,139.43666666666667,7.65,2.0700000000000003,Jimmy,Garoppolo,LVR,QB,32,6
QB,195.828,27.752550369290383,1.1233333333333348,171.7584,221.5734,-66.90799999999999,-82.71660000000003,-48.9384,326,405,254,26,16,201.21,24.87,5.03,0.92,147.124,20.777450854231365,178.876,10.278000000000002,5.298000000000001,Kyler,Murray,ARI,QB,26,1
QB,194.70466666666667,8.14831671778493,14.695999999999998,186.9964,201.5314,-68.03133333333332,-67.47860000000003,-68.9804,334,340,345,27,17,205.99,25.85,3.18,0.3,163.315,40.365,170.685,8.581000000000001,2.891000000000001,Ryan,Tannehill,TEN,QB,35,8
QB,180.00866666666667,5.601869806888881,0.4166666666666856,176.2086,185.53259999999997,-82.72733333333332,-78.26640000000003,-84.97920000000002,407,389,419,28,17,229.68,27.41,3.52,0.24,151.18333333333334,37.493343705546216,255.81666666666666,6.598000000000001,0.6980000000000004,Sam,Howell,WAS,QB,23,-2
QB,179.59199999999998,9.95226265730563,0.4326666666666483,171.079,188.9044,-83.144,-83.396000000000015,-81.60739999999998,409,410,409,29,17,236.41,28.05,2.59,0.32,160.695,40.455000000000005,248.305,6.449000000000001,1.399000000000001,Mac,Jones,NEP,QB,25,-1
QB,179.15933333333334,10.183600607512696,7.363999999999976,170.419,188.6692,-83.57666666666665,-84.05600000000001,-81.8426,410,414,410,30,18,226,27.26,2.84,0.36,142.746,51.64686034987994,267.254,22.795,17.765,C.J.,Stroud,HOU,QB,22,-3
QB,171.79533333333336,11.556240968988721,15.54066666666671,162.48860000000002,182.90060000000003,-90.94066666666663,-91.9864,-87.61119999999997,444,464,421,31,19,257.21,29.45,2.39,0.37,123.46,NA,320.54,4.715,0.20500000000000007,Desmond,Ridder,ATL,QB,24,-2
QB,156.25466666666665,26.33384866162432,92.32066666666665,131.09640000000002,177.81539999999998,-106.48133333333334,-123.3786,-92.69640000000001,544,610,452,32,20,289.35,31.05,2.03,0.78,132.01,NA,411.99,4.497,2.007,Baker,Mayfield,TBB,QB,28,2
QB,63.934000000000005,23.111005776469362,19.378666666666668,43.800200000000004,85.3082,-198.802,-210.6748,-185.2036,609,611,609,33,21,346.76,36.68,2.59,0.75,159.61,NA,449.39,4.2490000000000006,3.119,Kyle,Trask,TBB,QB,25,-1
QB,44.55533333333334,23.498567303845004,0.88333333333334,21.4206,58.8066,-218.18066666666664,-233.05440000000002,-211.7052,610,614,611,34,21,340.38,35.91,3.44,0.8,151.12,NA,458.88,2.6,1.3600000000000003,Colt,McCoy,ARI,QB,37,10
QB,43.672,30.781163915615664,4.011999999999993,13.581000000000007,66.7224,-219.064,-240.894,-203.7894,611,623,610,35,22,338.33,35.19,2.59,0.87,NA,NA,NA,4.424,2.8240000000000007,Jacoby,Brissett,WAS,QB,31,4
QB,39.660000000000004,7.014499269370552,3.298000000000009,35.196000000000005,44.124,-223.076,-219.27900000000002,-226.3878,612,613,614,36,23,315.13,33.6,4.59,0.46,149.385,0.8149999999999977,462.615,4.125000000000001,2.7150000000000007,Trey,Lance,SFO,QB,23,-1
QB,36.361999999999995,0.3082985565973347,2.816666666666663,36.1658,36.5582,-226.374,-218.30920000000003,-233.9536,613,612,615,37,23,337.75,56.11,18.72,0.96,NA,NA,NA,NA,NA,Brian,Hoyer,LVR,QB,38,11
QB,33.54533333333333,16.776183276697157,2.7759999999999962,18.163600000000002,48.3316,-229.19066666666666,-236.31140000000002,-222.18019999999999,614,619,612,38,23,357.68,39.18,3.77,0.65,NA,NA,NA,3.9840000000000004,NA,Taylor,Heinicke,ATL,QB,30,5
QB,30.769333333333336,20.541502411784133,8.684000000000005,10.807000000000002,46.6432,-231.96666666666664,-243.668,-223.8686,615,631,613,39,24,344.46,36.6,3.37,0.72,60.55,NA,554.45,7.953,6.783,Will,Levis,TEN,QB,24,-3
QB,22.08533333333333,3.6309427609552487,0.06033333333333246,18.540999999999997,24.828399999999995,-240.65066666666667,-235.93400000000003,-245.6834,616,617,619,40,24,350.83,39.21,5.83,0.44,NA,NA,NA,1.484,0.4840000000000001,Sam,Darnold,SFO,QB,26,2
QB,22.025,3.2880465325174475,0.8269999999999982,19.9325,24.1175,-240.71099999999998,-234.54250000000002,-246.3943,617,616,620,41,24,375.8,40.81,3.53,0.18,NA,NA,NA,3.224,1.3840000000000003,Mike,White,MIA,QB,28,2
QB,21.198,0.11030865786510058,0.8520000000000003,21.1278,21.2682,-241.53799999999998,-233.34720000000002,-249.2436,618,615,621,42,24,336.5,42.95,7.81,0.52,102.52,NA,515.48,3.4800000000000004,NA,Clayton,Tune,ARI,QB,24,-3
QB,20.346,14.378802036331122,0.18900000000000006,6.896000000000003,32.6522,-242.39,-247.579,-237.8596,619,648,616,43,24,354.67,37.59,4.32,0.64,NA,NA,NA,1.9700000000000002,0.7900000000000003,Gardner,Minshew,IND,QB,27,1
QB,20.157,9.507757779834316,1.083000000000002,14.106300000000001,26.2077,-242.57899999999998,-240.36870000000002,-244.3041,620,621,618,44,24,NA,63.29,8.19,0.78,NA,NA,NA,1.6800000000000002,NA,Trevor,Siemian,CIN,QB,32,5
QB,19.073999999999998,13.946285096756053,0.671999999999997,5.649200000000002,30.246199999999998,-243.66199999999998,-248.82580000000002,-240.2656,621,651,617,45,24,367.22,41.78,4.06,0.61,NA,NA,NA,4.5840000000000005,NA,Bailey,Zappe,NEP,QB,24,-2
QB,18.402,NA,1.1400000000000006,18.402,18.402,-244.334,-236.07300000000004,-252.1098,622,618,625,46,24,NA,53.9,6.01,0.71,NA,NA,NA,1.0560000000000003,NA,Mitchell,Trubisky,PIT,QB,29,3
QB,17.262,5.744535490359513,0.5839999999999996,13.606200000000001,20.9178,-245.474,-240.86880000000002,-249.594,623,622,623,47,24,NA,48.54,4.07,0.3,NA,NA,NA,1.8240000000000003,NA,Marcus,Mariota,PHI,QB,30,5
QB,16.678,7.181376469730576,0.26200000000000045,12.107800000000003,21.2482,-246.058,-242.36720000000003,-249.2636,624,627,622,48,24,NA,56.11,3.41,0.28,NA,NA,NA,NA,NA,Tyrod,Taylor,NYG,QB,34,9
QB,16.416,NA,1.4909999999999997,16.416,16.416,-246.32,-238.05900000000003,-254.0958,625,620,630,49,25,NA,75.2,7.93,0.89,NA,NA,NA,NA,NA,Easton,Stick,LAC,QB,28,1
QB,14.925,7.615540033379119,0.27500000000000036,10.0785,19.771500000000003,-247.81099999999998,-244.39650000000003,-250.7403,626,633,624,50,25,369,42.57,2.95,0.25,NA,NA,NA,1.368,NA,Tyler,Huntley,BAL,QB,25,0
QB,14.65,2.8142849891224597,0.10800000000000054,12.859,16.441,-248.08599999999998,-241.616,-254.0708,627,625,629,51,25,366.2,44.53,5.7,0.37,NA,NA,NA,1.4640000000000002,NA,Jarrett,Stidham,DEN,QB,27,1
QB,14.542,5.201477482408242,0.1540000000000017,11.231800000000002,17.852199999999996,-248.194,-243.24320000000003,-252.6596,628,628,626,52,25,NA,72.6,8.26,0.66,NA,NA,NA,NA,NA,David,Blough,ARI,QB,28,1
QB,14.387999999999998,1.9912126958213159,0.21599999999999753,13.120800000000001,15.655199999999997,-248.34799999999998,-241.35420000000002,-254.8566,629,624,632,53,25,NA,53.6,6.99,0.51,NA,NA,NA,0.3360000000000001,NA,Teddy,Bridgewater,DET,QB,31,6
QB,14.172,2.873681958742129,0.6170000000000009,12.3432,16.0008,-248.564,-242.13180000000003,-254.511,630,626,631,54,25,352.77,41.39,5.3,0.33,NA,NA,NA,1.6080000000000003,NA,Jameis,Winston,NOS,QB,29,5
QB,13.555,6.356889962867062,0.6159999999999961,9.509500000000001,17.6005,-249.18099999999998,-244.96550000000002,-252.91129999999998,631,636,627,55,25,356.5,44.71,5.14,0.49,NA,NA,NA,1.4880000000000002,NA,Andy,Dalton,CAR,QB,36,9
QB,12.939000000000004,6.588820987096253,0.2570000000000032,8.745900000000002,17.132100000000005,-249.797,-245.72910000000002,-253.37969999999999,632,640,628,56,25,NA,48.71,6.93,0.62,NA,NA,NA,NA,NA,Davis,Mills,HOU,QB,25,-1
QB,12.682,3.306431308828295,1.0340000000000007,10.577800000000002,14.7862,-250.054,-243.89720000000003,-255.7256,633,632,633,57,25,NA,58.5,9.53,0.69,NA,NA,NA,NA,NA,P.J.,Walker,CHI,QB,28,3
QB,11.648,1.0634885989045673,0.26599999999999824,10.971200000000001,12.3248,-251.088,-243.5038,-258.187,634,630,639,58,25,NA,71.6,6.09,0.33,NA,NA,NA,1.0560000000000003,NA,Blaine,Gabbert,KCC,QB,34,9
QB,11.382000000000001,2.5766971106437793,0.3979999999999997,9.7422,13.021799999999999,-251.35399999999998,-244.73280000000003,-257.49,635,635,637,59,25,NA,60.14,6.49,0.48,NA,NA,NA,NA,NA,Joshua,Dobbs,CLE,QB,28,3
QB,10.984000000000002,NA,0.2660000000000018,10.984000000000002,10.984000000000002,-251.75199999999998,-243.491,-259.5278,636,629,641,60,25,NA,68.6,3.44,0.27,NA,NA,NA,NA,NA,Brett,Rypien,LAR,QB,27,1
QB,10.718,5.031771854923472,0.1120000000000001,7.5158000000000005,13.9202,-252.018,-246.9592,-256.59159999999997,637,644,635,61,25,NA,59.89,9.33,0.73,NA,NA,NA,NA,NA,Nick,Mullens,MIN,QB,28,3
QB,10.606,3.770293357286672,0.07899999999999885,8.2066,13.0054,-252.13,-246.2684,-257.5064,638,641,638,62,25,NA,60.25,4.79,0.29,NA,NA,NA,1.1960000000000002,0.19600000000000006,Cooper,Rush,DAL,QB,30,3
QB,10.527000000000001,1.7069557697843267,0.08099999999999952,9.4407,11.613300000000002,-252.209,-245.03430000000003,-258.8985,639,637,640,63,25,NA,60,4.32,0.19,NA,NA,NA,1.8480000000000003,NA,Drew,Lock,SEA,QB,27,1
QB,10.446000000000002,6.4007305833006285,0.386000000000001,6.372600000000001,14.519400000000001,-252.29,-248.10240000000002,-255.9924,640,649,634,64,25,NA,60.4,12.47,0.89,NA,NA,NA,0.9840000000000001,NA,Sean,Clifford,GBP,QB,25,-3
QB,10.06,0,0.15700000000000003,10.06,10.06,-252.676,-244.41500000000002,-260.4518,641,634,643,65,25,NA,NA,NA,0.01,NA,NA,NA,NA,NA,Max,Duggan,LAC,QB,22,-3
QB,9.903,5.774233975169348,0.745000000000001,6.228300000000001,13.5777,-252.833,-248.24670000000003,-256.9341,642,650,636,66,25,NA,53.18,4.8,0.43,73.21,NA,568.79,3.6720000000000006,NA,Stetson,Bennett,LAR,QB,26,-3
QB,9.158,NA,0.0779999999999994,9.158,9.158,-253.578,-245.31700000000004,-261.3538,643,638,646,67,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matt,Barkley,BUF,QB,33,7
QB,9.08,0,0.04399999999999871,9.08,9.08,-253.65599999999998,-245.395,-261.4318,644,639,647,68,25,NA,70,2.94,0.07,NA,NA,NA,3.2880000000000007,NA,Jake,Haener,NOS,QB,24,-3
QB,9.036000000000001,2.39850620178477,0.47300000000000253,7.509600000000001,10.562400000000002,-253.7,-246.96540000000002,-259.94939999999997,645,645,642,69,25,NA,69.29,5.99,0.41,NA,NA,NA,NA,NA,C.J.,Beathard,JAC,QB,30,3
QB,8.562999999999999,1.5796765491707485,1.009999999999998,7.557699999999999,9.5683,-254.173,-246.9173,-260.9435,646,642,645,70,26,NA,56.45,6.26,0.39,110.69,NA,535.31,1.6080000000000003,NA,Aidan,O'Connell,LVR,QB,25,-3
QB,7.553000000000001,3.3757277733845767,0.009000000000002117,5.404700000000002,9.7013,-255.183,-249.07030000000003,-260.8105,647,652,644,71,26,NA,61.75,11.67,0.82,NA,NA,NA,1.9920000000000002,NA,Jaren,Hall,MIN,QB,25,-3
QB,7.543999999999999,NA,0.0820000000000034,7.543999999999999,7.543999999999999,-255.19199999999998,-246.931,-262.9678,648,643,651,72,26,361.5,49.43,6.97,0.84,NA,NA,NA,1.5600000000000003,NA,Zach,Wilson,NYJ,QB,24,-1
QB,7.461999999999995,NA,0.28599999999999515,7.461999999999995,7.461999999999995,-255.274,-247.01300000000003,-263.0498,649,646,652,73,26,NA,57.38,6.06,0.73,59.21,NA,589.79,10.608,NA,Hendon,Hooker,DET,QB,25,-3
QB,7.176,2.8057997077482213,0.08399999999999874,5.3904,8.9616,-255.56,-249.08460000000002,-261.5502,650,653,649,74,26,NA,53.75,11.52,0.81,99.52,NA,550.48,2.5200000000000005,NA,Dorian,Thompson-Robinson,CLE,QB,24,-3
QB,7.092000000000001,NA,1.0010000000000003,7.092000000000001,7.092000000000001,-255.64399999999998,-247.383,-263.4198,651,647,653,75,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nate,Sudfeld,DET,QB,30,4
QB,6.091000000000001,4.67963267789257,0.8030000000000008,3.1129000000000024,9.0691,-256.645,-251.36210000000003,-261.4427,652,656,648,76,26,NA,63.33,15.84,0.93,NA,NA,NA,NA,NA,Tanner,McKee,PHI,QB,23,-3
QB,5.288,NA,0.5350000000000001,5.288,5.288,-257.448,-249.187,-265.2238,653,654,654,77,26,NA,62.71,4.53,0.53,NA,NA,NA,NA,NA,Case,Keenum,HOU,QB,35,8
QB,4.753,5.723322286923916,0.17299999999999915,1.1107,8.395299999999999,-257.983,-253.36430000000001,-262.1165,654,658,650,78,26,NA,66,4.69,0.4,NA,NA,NA,NA,NA,Kyle,Allen,BUF,QB,27,2
QB,4.580000000000001,0.9050966799187816,2.7659999999999973,4.0040000000000004,5.1560000000000015,-258.156,-250.47100000000003,-265.3558,655,655,655,79,26,357.75,51.83,11.3,0.76,NA,NA,NA,NA,NA,Malik,Willis,TEN,QB,24,-2
QB,1.8140000000000036,NA,1.0320000000000036,1.8140000000000036,1.8140000000000036,-260.92199999999997,-252.66100000000003,-268.6978,656,657,656,80,27,NA,65.57,3.2,0.23,NA,NA,NA,NA,NA,Matt,Corral,CAR,QB,24,-2
QB,0.782,NA,0.05400000000000005,0.782,0.782,-261.954,-253.693,-269.7298,657,659,657,81,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shane,Buechele,KCC,QB,25,-1
QB,0.728,NA,0.652,0.728,0.728,-262.008,-253.747,-269.7838,658,660,658,82,27,NA,74.6,10.09,0.96,NA,NA,NA,NA,NA,Mason,Rudolph,PIT,QB,28,2
QB,0.07599999999999996,NA,0,0.07599999999999996,0.07599999999999996,-262.65999999999997,-254.39900000000003,-270.4358,659,661,659,83,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Will,Grier,DAL,QB,28,1
RB,213.37333333333333,12.837391998896557,0.549999999999983,200.77200000000002,220.79700000000003,100,89.792,105.06000000000003,1,4,2,1,1,8.6,4.21,2.97,0.26,5.911666666666667,2.204642198231319,-4.911666666666667,50.142,5.531134422521298,Austin,Ekeler,LAC,RB,28,3
RB,212.82333333333335,17.52251789365141,7.590000000000003,197.55,229.02300000000002,99.45000000000002,86.57,113.28600000000003,2,5,1,2,1,3.05,1.5,0.92,0.28,2.9033333333333333,1.6517330965450268,-0.9033333333333333,56.70466666666667,7.6236502776265604,Christian,McCaffrey,SFO,RB,27,3
RB,205.23333333333335,18.971645509373545,0.4733333333333576,186.52,217.39000000000001,91.86000000000001,75.53999999999999,101.65300000000002,5,10,3,3,1,11.47,5.53,2.21,0.43,16.143333333333334,4.910236473146912,-11.143333333333334,39.82466666666667,6.449154225340115,Derrick,Henry,TEN,RB,29,4
RB,204.76,5.615719010064508,4.429999999999978,201.22500000000002,210.297,91.38666666666666,90.245,94.56,6,3,7,4,2,8.47,4.15,1.68,0.03,8.405,1.3290692231783867,-2.4049999999999994,64.65400000000001,26.192945462471386,Bijan,Robinson,ATL,RB,21,-3
RB,200.33,18.861010047184642,1.7966666666666526,182.25,215.63100000000003,86.95666666666668,71.26999999999998,99.89400000000003,8,13,5,5,2,5.81,2.86,0.89,0.33,11.65,4.818464485704965,-3.6500000000000004,46.376000000000005,5.355608150963498,Nick,Chubb,CLE,RB,28,2
RB,198.53333333333336,12.768548599325356,2.2900000000000205,186.65500000000003,209.56000000000003,85.160000000000025,75.67500000000001,93.82300000000004,9,9,9,6,2,18.93,8.42,2.68,0.23,20.905,4.509389278679172,-11.905000000000001,32.814,7.30948005446808,Josh,Jacobs,LVR,RB,25,1
RB,196.24333333333334,15.316645629292756,1.4399999999999977,181.14000000000004,205.91699999999997,82.87,70.160000000000025,90.17999999999998,11,15,10,7,3,15.47,7.14,1.69,0.25,17.058333333333334,3.3894808681500996,-6.058333333333334,35.49133333333334,6.066059969663631,Tony,Pollard,DAL,RB,26,1
RB,194.80333333333334,10.089402030513659,1.8533333333333246,185.06000000000003,202.799,81.43,74.08000000000001,87.06200000000001,12,12,12,8,3,14.52,6.67,1.32,0.1,10.688333333333333,3.2431795955341247,1.3116666666666674,45.79066666666667,5.253089334435077,Saquon,Barkley,NYG,RB,26,2
RB,192.95000000000002,8.23695939045471,17.973333333333358,185.25500000000002,200.01500000000001,79.57666666666668,74.275,84.27800000000002,13,11,14,9,4,14.26,6.62,3.11,0.14,16.451666666666668,5.239037496419441,-3.451666666666668,36.622,11.407774308192929,Jonathan,Taylor,IND,RB,24,0
RB,174.97666666666666,13.153806800061087,3.373333333333335,164.435,187.637,61.603333333333325,53.454999999999984,71.9,19,21,18,10,4,35.09,14.12,3.81,0.34,36.575,5.0349867593337985,-17.575000000000003,27.86066666666667,9.240639275624943,Joe,Mixon,CIN,RB,27,3
RB,171.60333333333332,10.500287297656833,0.20999999999997954,162.435,181.299,58.22999999999999,51.454999999999984,65.56200000000001,20,23,22,11,4,42.22,16.72,3.4,0.22,39.8,3.0407619659113947,-19.799999999999997,25.827333333333335,7.190300936369465,Aaron,Jones,GBP,RB,29,3
RB,171.39333333333335,11.81000141123334,3.380000000000024,161.06,182.28200000000004,58.02000000000001,50.079999999999984,66.54500000000004,21,24,21,12,5,35.35,14.09,3.94,0.28,32.02,5.453222289007971,-11.020000000000003,23.877333333333333,7.0271407809688515,Breece,Hall,NYJ,RB,22,-2
RB,168.01333333333332,14.832077849490043,2.3433333333333053,158.22,182.646,54.639999999999986,47.23999999999998,66.90899999999999,23,26,20,13,5,27.38,11.41,2.75,0.31,29.55,6.454011672337343,-6.550000000000001,25.756666666666668,5.429157904827925,Rhamondre,Stevenson,NEP,RB,25,-1
RB,165.67000000000002,14.043849187455695,0.18666666666666742,153.295,178.54899999999998,52.29666666666668,42.31499999999997,62.81199999999998,26,32,23,14,5,30.58,12.69,2.84,0.28,28.381666666666668,3.421755965712472,-2.3816666666666677,26.874666666666666,3.341385474453505,Najee,Harris,PIT,RB,25,-1
RB,165.48333333333335,10.812300094491164,3.083333333333343,154.85500000000002,171.865,52.110000000000014,43.875,56.128000000000014,27,29,27,15,5,33.06,13.4,2.83,0.19,31.888333333333335,4.299288377808073,-4.888333333333335,24.65266666666667,5.641612141538581,Travis,Etienne,JAC,RB,24,-1
RB,162.4,9.759610647971568,0.5866666666666731,153.8,171.35000000000002,49.02666666666667,42.81999999999999,55.61300000000003,30,31,28,16,5,56.01,21.35,6.09,0.38,61.236666666666665,15.70123632782534,-31.236666666666665,17.152,6.342484896841828,Alexander,Mattison,MIN,RB,25,1
RB,161.81333333333333,11.777543603542007,0.6166666666666458,151.05,172.23600000000002,48.44,40.06999999999999,56.499000000000024,31,37,26,17,5,41.86,16.44,3.29,0.24,42.471666666666664,5.934740703874282,-11.471666666666664,19.256,2.9770822404943167,Kenneth,Walker III,SEA,RB,23,-2
RB,161.1966666666667,3.2454635005393757,2.0533333333333417,158.00500000000002,163.126,47.82333333333335,47.025000000000006,47.38900000000001,32,27,34,18,6,55.42,21.49,3.46,0.05,48.26,13.659059264824938,-16.259999999999998,15.504666666666667,2.048808651116274,Dameon,Pierce,HOU,RB,23,-2
RB,159.14333333333335,6.323656642586904,4.659999999999997,154.095,165.23700000000002,45.77000000000001,43.11499999999998,49.50000000000003,33,30,33,19,6,59.07,22.79,3.73,0.12,63.778333333333336,7.973222720804651,-30.778333333333336,16.413333333333334,8.187231250890353,James,Conner,ARI,RB,28,3
